# Results of applying herd to all litmus tests with "exists" conditions.
# 
# herd: 7.56+03, Rev: exported
# herd -model aarch64.cat TEST.litmus 
#
# Tests where "Always" or "Sometimes" with "exists" was observed are marked "Allow".
# Tests where "Never" with "exists" was observed are marked "Forbid".
# Tests where "Always" with "forall" was observed are marked "Allow".
# Tests where "Sometimes" or "Never" with "forall" was observed are marked "Forbid".
# 
# The tests where executed using runall-HERD7.py.
# Date: 230730-07:08

MP+dmb.sy+ctrl-data-[ws-rf]-ctrl-pos Allow
MP+dmb.sy+ctrl-data-[ws-rf]-ctrl-rfi Forbid
MP+dmb.sy+ctrl-data-[ws-rf]-data-rfi Forbid
MP+dmb.sy+ctrl-data-rfi-[fr-rf]-addr Forbid
MP+dmb.sy+ctrl-data-rfi-[fr-rf]-ctrl Allow
MP+dmb.sy+ctrl-data-rfi-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-data-rfi-addr-[fr-rf] Allow
MP+dmb.sy+ctrl-data-rfi-ctrl-[fr-rf] Allow
MP+dmb.sy+ctrl-data-rfi-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+ctrl-fri-[ws-rf]-addr-ctrl Allow
MP+dmb.sy+ctrl-fri-[ws-rf]-addr-ctrlisb Forbid
MP+dmb.sy+ctrl-fri-[ws-rf]-addr-pos Forbid
MP+dmb.sy+ctrl-fri-[ws-rf]-addr-rfi Forbid
MP+dmb.sy+ctrl-fri-[ws-rf]-ctrl-addr Allow
MP+dmb.sy+ctrl-fri-[ws-rf]-ctrl-ctrlisb Forbid
MP+dmb.sy+ctrl-fri-[ws-rf]-ctrl-pos Allow
MP+dmb.sy+ctrl-fri-[ws-rf]-ctrl-rfi Forbid
MP+dmb.sy+ctrl-fri-[ws-rf]-data-rfi Forbid
MP+dmb.sy+ctrl-fri-rfi-[fr-rf]-addr Forbid
MP+dmb.sy+ctrl-fri-rfi-[fr-rf]-ctrl Allow
MP+dmb.sy+ctrl-fri-rfi-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-fri-rfi-addr-[fr-rf] Allow
MP+dmb.sy+ctrl-fri-rfi-ctrl-[fr-rf] Allow
MP+dmb.sy+ctrl-fri-rfi-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+ctrl-pos-[fr-rf]-addr-ctrl Allow
MP+dmb.sy+ctrl-pos-[fr-rf]-addr-ctrlisb Forbid
MP+dmb.sy+ctrl-pos-[fr-rf]-addr-pos Allow
MP+dmb.sy+ctrl-pos-[fr-rf]-addr-rfi Forbid
MP+dmb.sy+ctrl-pos-[fr-rf]-ctrl-addr Allow
MP+dmb.sy+ctrl-pos-[fr-rf]-ctrl-ctrlisb Forbid
MP+dmb.sy+ctrl-pos-[fr-rf]-ctrl-pos Allow
MP+dmb.sy+ctrl-pos-[fr-rf]-ctrl-rfi Forbid
MP+dmb.sy+ctrl-pos-[fr-rf]-data-rfi Forbid
MP+dmb.sy+ctrl-pos-[fr-rf]-pos-addr Allow
MP+dmb.sy+ctrl-pos-[fr-rf]-pos-ctrl Allow
MP+dmb.sy+ctrl-pos-[fr-rf]-pos-ctrlisb Forbid
MP+dmb.sy+ctrl-pos-addr-[fr-rf]-addr Allow
MP+dmb.sy+ctrl-pos-addr-[fr-rf]-ctrl Allow
MP+dmb.sy+ctrl-pos-addr-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-pos-addr-[ws-rf]-addr Forbid
MP+dmb.sy+ctrl-pos-addr-[ws-rf]-ctrl Allow
MP+dmb.sy+ctrl-pos-addr-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-pos-addr-ctrl-[fr-rf] Allow
MP+dmb.sy+ctrl-pos-addr-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+ctrl-pos-addr-pos-[fr-rf] Allow
MP+dmb.sy+ctrl-pos-ctrl-[fr-rf]-addr Allow
MP+dmb.sy+ctrl-pos-ctrl-[fr-rf]-ctrl Allow
MP+dmb.sy+ctrl-pos-ctrl-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-pos-ctrl-[ws-rf]-addr Forbid
MP+dmb.sy+ctrl-pos-ctrl-[ws-rf]-ctrl Allow
MP+dmb.sy+ctrl-pos-ctrl-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-pos-ctrl-addr-[fr-rf] Allow
MP+dmb.sy+ctrl-pos-ctrl-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+ctrl-pos-ctrl-pos-[fr-rf] Allow
MP+dmb.sy+ctrl-pos-ctrlisb-[fr-rf]-addr Forbid
MP+dmb.sy+ctrl-pos-ctrlisb-[fr-rf]-ctrl Forbid
MP+dmb.sy+ctrl-pos-ctrlisb-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-pos-ctrlisb-[fr-rf]-pos Forbid
MP+dmb.sy+ctrl-pos-data-[ws-rf]-addr Forbid
MP+dmb.sy+ctrl-pos-data-[ws-rf]-ctrl Allow
MP+dmb.sy+ctrl-pos-data-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-pos-fri-[ws-rf]-addr Forbid
MP+dmb.sy+ctrl-pos-fri-[ws-rf]-ctrl Allow
MP+dmb.sy+ctrl-pos-fri-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-[fr-rf]-addr-ctrl Allow
MP+dmb.sy+ctrl-rfi-[fr-rf]-addr-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-[fr-rf]-addr-pos Forbid
MP+dmb.sy+ctrl-rfi-[fr-rf]-addr-rfi Forbid
MP+dmb.sy+ctrl-rfi-[fr-rf]-ctrl-addr Allow
MP+dmb.sy+ctrl-rfi-[fr-rf]-ctrl-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-[fr-rf]-ctrl-pos Allow
MP+dmb.sy+ctrl-rfi-[fr-rf]-ctrl-rfi Forbid
MP+dmb.sy+ctrl-rfi-[fr-rf]-data-rfi Forbid
MP+dmb.sy+ctrl-rfi-addr-[fr-rf]-addr Allow
MP+dmb.sy+ctrl-rfi-addr-[fr-rf]-ctrl Allow
MP+dmb.sy+ctrl-rfi-addr-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-addr-[ws-rf]-addr Forbid
MP+dmb.sy+ctrl-rfi-addr-[ws-rf]-ctrl Allow
MP+dmb.sy+ctrl-rfi-addr-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-addr-ctrl-[fr-rf] Allow
MP+dmb.sy+ctrl-rfi-addr-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+ctrl-rfi-addr-pos-[fr-rf] Allow
MP+dmb.sy+ctrl-rfi-ctrl-[fr-rf]-addr Allow
MP+dmb.sy+ctrl-rfi-ctrl-[fr-rf]-ctrl Allow
MP+dmb.sy+ctrl-rfi-ctrl-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-ctrl-[ws-rf]-addr Forbid
MP+dmb.sy+ctrl-rfi-ctrl-[ws-rf]-ctrl Allow
MP+dmb.sy+ctrl-rfi-ctrl-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-ctrl-addr-[fr-rf] Allow
MP+dmb.sy+ctrl-rfi-ctrl-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+ctrl-rfi-ctrl-pos-[fr-rf] Allow
MP+dmb.sy+ctrl-rfi-ctrlisb-[fr-rf]-addr Forbid
MP+dmb.sy+ctrl-rfi-ctrlisb-[fr-rf]-ctrl Forbid
MP+dmb.sy+ctrl-rfi-ctrlisb-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-ctrlisb-[fr-rf]-pos Forbid
MP+dmb.sy+ctrl-rfi-data-[ws-rf]-addr Forbid
MP+dmb.sy+ctrl-rfi-data-[ws-rf]-ctrl Allow
MP+dmb.sy+ctrl-rfi-data-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-pos-[fr-rf]-addr Forbid
MP+dmb.sy+ctrl-rfi-pos-[fr-rf]-ctrl Allow
MP+dmb.sy+ctrl-rfi-pos-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+ctrl-rfi-pos-addr-[fr-rf] Allow
MP+dmb.sy+ctrl-rfi-pos-ctrl-[fr-rf] Allow
MP+dmb.sy+ctrl-rfi-pos-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+ctrl-wsi-rfi-addr-[fr-rf] Allow
MP+dmb.sy+ctrl-wsi-rfi-ctrl-[fr-rf] Allow
MP+dmb.sy+ctrl-wsi-rfi-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-addr-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-ctrl-addr Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-ctrl-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-ctrl-pos Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-ctrl-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-data-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-fri-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-pos-addr Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-pos-ctrl Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-pos-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-rfi-addr Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-rfi-ctrl Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-rfi-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-addr-rfi-pos Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-addr-ctrl Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-addr-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-addr-pos Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-addr-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-ctrl-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-data-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-fri-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-pos-addr Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-pos-ctrl Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-pos-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-rfi-addr Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-rfi-ctrl Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-rfi-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-ctrl-rfi-pos Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-data-rfi-addr Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-data-rfi-ctrl Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-data-rfi-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-data-rfi-pos Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-fri-rfi-addr Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-fri-rfi-ctrl Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-fri-rfi-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-pos-addr-ctrl Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-pos-addr-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-pos-addr-pos Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-pos-addr-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-pos-ctrl-addr Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-pos-ctrl-ctrlisb Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-pos-ctrl-pos Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-pos-ctrl-rfi Forbid
MP+dmb.sy+ctrlisb-[fr-rf]-pos-data-rfi Forbid
MP+dmb.sy+data-[ws-rf]-addr-addr-rfi Forbid
MP+dmb.sy+data-[ws-rf]-addr-ctrl-addr Allow
MP+dmb.sy+data-[ws-rf]-addr-ctrl-ctrlisb Forbid
MP+dmb.sy+data-[ws-rf]-addr-ctrl-pos Allow
MP+dmb.sy+data-[ws-rf]-addr-ctrl-rfi Forbid
MP+dmb.sy+data-[ws-rf]-addr-data-rfi Forbid
MP+dmb.sy+data-[ws-rf]-addr-fri-rfi Forbid
MP+dmb.sy+data-[ws-rf]-addr-pos-addr Allow
MP+dmb.sy+data-[ws-rf]-addr-pos-ctrl Allow
MP+dmb.sy+data-[ws-rf]-addr-pos-ctrlisb Forbid
MP+dmb.sy+data-[ws-rf]-addr-rfi-addr Forbid
MP+dmb.sy+data-[ws-rf]-addr-rfi-ctrl Allow
MP+dmb.sy+data-[ws-rf]-addr-rfi-ctrlisb Forbid
MP+dmb.sy+data-[ws-rf]-addr-rfi-pos Forbid
MP+dmb.sy+data-[ws-rf]-ctrl-addr-ctrl Allow
MP+dmb.sy+data-[ws-rf]-ctrl-addr-ctrlisb Forbid
MP+dmb.sy+data-[ws-rf]-ctrl-addr-pos Allow
MP+dmb.sy+data-[ws-rf]-ctrl-addr-rfi Forbid
MP+dmb.sy+data-[ws-rf]-ctrl-ctrl-rfi Forbid
MP+dmb.sy+data-[ws-rf]-ctrl-data-rfi Forbid
MP+dmb.sy+data-[ws-rf]-ctrl-fri-rfi Forbid
MP+dmb.sy+data-[ws-rf]-ctrl-pos-addr Allow
MP+dmb.sy+data-[ws-rf]-ctrl-pos-ctrl Allow
MP+dmb.sy+data-[ws-rf]-ctrl-pos-ctrlisb Forbid
MP+dmb.sy+data-[ws-rf]-ctrl-rfi-addr Allow
MP+dmb.sy+data-[ws-rf]-ctrl-rfi-ctrl Allow
MP+dmb.sy+data-[ws-rf]-ctrl-rfi-ctrlisb Forbid
MP+dmb.sy+data-[ws-rf]-ctrl-rfi-pos Forbid
MP+dmb.sy+data-[ws-rf]-data-rfi-addr Forbid
MP+dmb.sy+data-[ws-rf]-data-rfi-ctrl Allow
MP+dmb.sy+data-[ws-rf]-data-rfi-ctrlisb Forbid
MP+dmb.sy+data-[ws-rf]-data-rfi-pos Forbid
MP+dmb.sy+data-rfi-[fr-rf]-addr-ctrl Allow
MP+dmb.sy+data-rfi-[fr-rf]-addr-ctrlisb Forbid
MP+dmb.sy+data-rfi-[fr-rf]-addr-pos Forbid
MP+dmb.sy+data-rfi-[fr-rf]-addr-rfi Forbid
MP+dmb.sy+data-rfi-[fr-rf]-ctrl-addr Allow
MP+dmb.sy+data-rfi-[fr-rf]-ctrl-ctrlisb Forbid
MP+dmb.sy+data-rfi-[fr-rf]-ctrl-pos Allow
MP+dmb.sy+data-rfi-[fr-rf]-ctrl-rfi Forbid
MP+dmb.sy+data-rfi-[fr-rf]-data-rfi Forbid
MP+dmb.sy+data-rfi-addr-[fr-rf]-addr Forbid
MP+dmb.sy+data-rfi-addr-[fr-rf]-ctrl Allow
MP+dmb.sy+data-rfi-addr-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+data-rfi-addr-[ws-rf]-addr Forbid
MP+dmb.sy+data-rfi-addr-[ws-rf]-ctrl Allow
MP+dmb.sy+data-rfi-addr-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+data-rfi-addr-ctrl-[fr-rf] Allow
MP+dmb.sy+data-rfi-addr-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+data-rfi-addr-pos-[fr-rf] Forbid
MP+dmb.sy+data-rfi-ctrl-[fr-rf]-addr Allow
MP+dmb.sy+data-rfi-ctrl-[fr-rf]-ctrl Allow
MP+dmb.sy+data-rfi-ctrl-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+data-rfi-ctrl-[ws-rf]-addr Forbid
MP+dmb.sy+data-rfi-ctrl-[ws-rf]-ctrl Allow
MP+dmb.sy+data-rfi-ctrl-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+data-rfi-ctrl-addr-[fr-rf] Allow
MP+dmb.sy+data-rfi-ctrl-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+data-rfi-ctrl-pos-[fr-rf] Allow
MP+dmb.sy+data-rfi-ctrlisb-[fr-rf]-addr Forbid
MP+dmb.sy+data-rfi-ctrlisb-[fr-rf]-ctrl Forbid
MP+dmb.sy+data-rfi-ctrlisb-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+data-rfi-ctrlisb-[fr-rf]-pos Forbid
MP+dmb.sy+data-rfi-data-[ws-rf]-addr Forbid
MP+dmb.sy+data-rfi-data-[ws-rf]-ctrl Allow
MP+dmb.sy+data-rfi-data-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+data-rfi-pos-[fr-rf]-addr Forbid
MP+dmb.sy+data-rfi-pos-[fr-rf]-ctrl Allow
MP+dmb.sy+data-rfi-pos-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+data-rfi-pos-addr-[fr-rf] Forbid
MP+dmb.sy+data-rfi-pos-ctrl-[fr-rf] Allow
MP+dmb.sy+data-rfi-pos-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+data-wsi-rfi-addr-[fr-rf] Allow
MP+dmb.sy+data-wsi-rfi-ctrl-[fr-rf] Allow
MP+dmb.sy+data-wsi-rfi-ctrlisb-[fr-rf] Allow
MP+dmb.sy+fri-rfi-addr-[fr-rf]-addr Allow
MP+dmb.sy+fri-rfi-addr-[fr-rf]-ctrl Allow
MP+dmb.sy+fri-rfi-addr-[fr-rf]-ctrlisb Allow
MP+dmb.sy+fri-rfi-addr-[ws-rf]-addr Allow
MP+dmb.sy+fri-rfi-addr-[ws-rf]-ctrl Allow
MP+dmb.sy+fri-rfi-addr-[ws-rf]-ctrlisb Allow
MP+dmb.sy+fri-rfi-addr-ctrl-[fr-rf] Allow
MP+dmb.sy+fri-rfi-addr-ctrlisb-[fr-rf] Allow
MP+dmb.sy+fri-rfi-addr-pos-[fr-rf] Allow
MP+dmb.sy+fri-rfi-ctrl-[fr-rf]-addr Allow
MP+dmb.sy+fri-rfi-ctrl-[fr-rf]-ctrl Allow
MP+dmb.sy+fri-rfi-ctrl-[fr-rf]-ctrlisb Allow
MP+dmb.sy+fri-rfi-ctrl-[ws-rf]-addr Allow
MP+dmb.sy+fri-rfi-ctrl-[ws-rf]-ctrl Allow
MP+dmb.sy+fri-rfi-ctrl-[ws-rf]-ctrlisb Allow
MP+dmb.sy+fri-rfi-ctrl-addr-[fr-rf] Allow
MP+dmb.sy+fri-rfi-ctrl-ctrlisb-[fr-rf] Allow
MP+dmb.sy+fri-rfi-ctrl-pos-[fr-rf] Allow
MP+dmb.sy+fri-rfi-ctrlisb-[fr-rf]-addr Allow
MP+dmb.sy+fri-rfi-ctrlisb-[fr-rf]-ctrl Allow
MP+dmb.sy+fri-rfi-ctrlisb-[fr-rf]-ctrlisb Allow
MP+dmb.sy+fri-rfi-ctrlisb-[fr-rf]-pos Allow
MP+dmb.sy+fri-rfi-data-[ws-rf]-addr Allow
MP+dmb.sy+fri-rfi-data-[ws-rf]-ctrl Allow
MP+dmb.sy+fri-rfi-data-[ws-rf]-ctrlisb Allow
MP+dmb.sy+fri-rfi-pos-addr-[fr-rf] Allow
MP+dmb.sy+fri-rfi-pos-ctrl-[fr-rf] Allow
MP+dmb.sy+fri-rfi-pos-ctrlisb-[fr-rf] Allow
MP+dmb.sy+pos-[fr-rf]-addr-addr-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-addr-ctrl-addr Allow
MP+dmb.sy+pos-[fr-rf]-addr-ctrl-ctrlisb Forbid
MP+dmb.sy+pos-[fr-rf]-addr-ctrl-pos Allow
MP+dmb.sy+pos-[fr-rf]-addr-ctrl-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-addr-data-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-addr-fri-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-addr-pos-addr Allow
MP+dmb.sy+pos-[fr-rf]-addr-pos-ctrl Allow
MP+dmb.sy+pos-[fr-rf]-addr-pos-ctrlisb Forbid
MP+dmb.sy+pos-[fr-rf]-addr-rfi-addr Forbid
MP+dmb.sy+pos-[fr-rf]-addr-rfi-ctrl Allow
MP+dmb.sy+pos-[fr-rf]-addr-rfi-ctrlisb Forbid
MP+dmb.sy+pos-[fr-rf]-addr-rfi-pos Forbid
MP+dmb.sy+pos-[fr-rf]-ctrl-addr-ctrl Allow
MP+dmb.sy+pos-[fr-rf]-ctrl-addr-ctrlisb Forbid
MP+dmb.sy+pos-[fr-rf]-ctrl-addr-pos Allow
MP+dmb.sy+pos-[fr-rf]-ctrl-addr-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-ctrl-ctrl-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-ctrl-data-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-ctrl-fri-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-ctrl-pos-addr Allow
MP+dmb.sy+pos-[fr-rf]-ctrl-pos-ctrl Allow
MP+dmb.sy+pos-[fr-rf]-ctrl-pos-ctrlisb Forbid
MP+dmb.sy+pos-[fr-rf]-ctrl-rfi-addr Allow
MP+dmb.sy+pos-[fr-rf]-ctrl-rfi-ctrl Allow
MP+dmb.sy+pos-[fr-rf]-ctrl-rfi-ctrlisb Forbid
MP+dmb.sy+pos-[fr-rf]-ctrl-rfi-pos Forbid
MP+dmb.sy+pos-[fr-rf]-data-rfi-addr Forbid
MP+dmb.sy+pos-[fr-rf]-data-rfi-ctrl Allow
MP+dmb.sy+pos-[fr-rf]-data-rfi-ctrlisb Forbid
MP+dmb.sy+pos-[fr-rf]-data-rfi-pos Forbid
MP+dmb.sy+pos-[fr-rf]-pos-addr-ctrl Allow
MP+dmb.sy+pos-[fr-rf]-pos-addr-ctrlisb Forbid
MP+dmb.sy+pos-[fr-rf]-pos-addr-pos Forbid
MP+dmb.sy+pos-[fr-rf]-pos-addr-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-pos-ctrl-addr Allow
MP+dmb.sy+pos-[fr-rf]-pos-ctrl-ctrlisb Forbid
MP+dmb.sy+pos-[fr-rf]-pos-ctrl-pos Allow
MP+dmb.sy+pos-[fr-rf]-pos-ctrl-rfi Forbid
MP+dmb.sy+pos-[fr-rf]-pos-data-rfi Forbid
MP+dmb.sy+pos-addr-[fr-rf]-addr-ctrl Allow
MP+dmb.sy+pos-addr-[fr-rf]-addr-ctrlisb Forbid
MP+dmb.sy+pos-addr-[fr-rf]-addr-pos Forbid
MP+dmb.sy+pos-addr-[fr-rf]-addr-rfi Forbid
MP+dmb.sy+pos-addr-[fr-rf]-ctrl-addr Allow
MP+dmb.sy+pos-addr-[fr-rf]-ctrl-ctrlisb Forbid
MP+dmb.sy+pos-addr-[fr-rf]-ctrl-pos Allow
MP+dmb.sy+pos-addr-[fr-rf]-ctrl-rfi Forbid
MP+dmb.sy+pos-addr-[fr-rf]-data-rfi Forbid
MP+dmb.sy+pos-addr-[ws-rf]-addr-ctrl Allow
MP+dmb.sy+pos-addr-[ws-rf]-addr-ctrlisb Forbid
MP+dmb.sy+pos-addr-[ws-rf]-addr-pos Forbid
MP+dmb.sy+pos-addr-[ws-rf]-addr-rfi Forbid
MP+dmb.sy+pos-addr-[ws-rf]-ctrl-addr Allow
MP+dmb.sy+pos-addr-[ws-rf]-ctrl-ctrlisb Forbid
MP+dmb.sy+pos-addr-[ws-rf]-ctrl-pos Allow
MP+dmb.sy+pos-addr-[ws-rf]-ctrl-rfi Forbid
MP+dmb.sy+pos-addr-[ws-rf]-data-rfi Forbid
MP+dmb.sy+pos-addr-addr-[ws-rf]-addr Forbid
MP+dmb.sy+pos-addr-addr-[ws-rf]-ctrl Allow
MP+dmb.sy+pos-addr-addr-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+pos-addr-ctrl-[fr-rf]-addr Allow
MP+dmb.sy+pos-addr-ctrl-[fr-rf]-ctrl Allow
MP+dmb.sy+pos-addr-ctrl-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+pos-addr-ctrl-[ws-rf]-addr Forbid
MP+dmb.sy+pos-addr-ctrl-[ws-rf]-ctrl Allow
MP+dmb.sy+pos-addr-ctrl-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+pos-addr-ctrl-addr-[fr-rf] Allow
MP+dmb.sy+pos-addr-ctrl-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+pos-addr-ctrl-pos-[fr-rf] Allow
MP+dmb.sy+pos-addr-ctrlisb-[fr-rf]-addr Forbid
MP+dmb.sy+pos-addr-ctrlisb-[fr-rf]-ctrl Forbid
MP+dmb.sy+pos-addr-ctrlisb-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+pos-addr-ctrlisb-[fr-rf]-pos Forbid
MP+dmb.sy+pos-addr-data-[ws-rf]-addr Forbid
MP+dmb.sy+pos-addr-data-[ws-rf]-ctrl Allow
MP+dmb.sy+pos-addr-data-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+pos-addr-fri-[ws-rf]-addr Forbid
MP+dmb.sy+pos-addr-fri-[ws-rf]-ctrl Allow
MP+dmb.sy+pos-addr-fri-[ws-rf]-ctrlisb Forbid
MP+dmb.sy+pos-addr-pos-[fr-rf]-addr Forbid
MP+dmb.sy+pos-addr-pos-[fr-rf]-ctrl Allow
MP+dmb.sy+pos-addr-pos-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+pos-addr-pos-[fr-rf]-pos Forbid
MP+dmb.sy+pos-addr-pos-addr-[fr-rf] Allow
MP+dmb.sy+pos-addr-pos-ctrl-[fr-rf] Allow
MP+dmb.sy+pos-addr-pos-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+pos-addr-rfi-[fr-rf]-addr Forbid
MP+dmb.sy+pos-addr-rfi-[fr-rf]-ctrl Allow
MP+dmb.sy+pos-addr-rfi-[fr-rf]-ctrlisb Forbid
MP+dmb.sy+pos-addr-rfi-addr-[fr-rf] Forbid
MP+dmb.sy+pos-addr-rfi-ctrl-[fr-rf] Allow
MP+dmb.sy+pos-addr-rfi-ctrlisb-[fr-rf] Forbid
MP+dmb.sy+pos-ctrl-[fr-rf]-addr-ctrl Allow
MP+dmb.sy+pos-ctrl-[fr-rf]-addr-ctrlisb Forbid
MP+dmb.sy+pos-ctrl-[fr-rf]-addr-pos Allow
MP+dmb.sy+pos-ctrl-[fr-rf]-addr-rfi Forbid
MP+dmb.sy+pos-ctrl-[fr-rf]-ctrl-addr Allow
MP+dmb.sy+pos-ctrl-[fr-rf]-ctrl-ctrlisb Forbid
MP+dmb.sy+pos-ctrl-[fr-rf]-ctrl-pos Allow
MP+dmb.sy+pos-ctrl-[fr-rf]-ctrl-rfi Forbid
MP+dmb.sy+pos-ctrl-[fr-rf]-data-rfi Forbid
MP+dmb.sy+pos-ctrl-[ws-rf]-addr-ctrl Allow
MP+dmb.sy+pos-ctrl-[ws-rf]-addr-ctrlisb Forbid
MP+dmb.sy+pos-ctrl-[ws-rf]-addr-pos Forbid
MP+dmb.sy+pos-ctrl-[ws-rf]-addr-rfi Forbid
MP+dmb.sy+pos-ctrl-[ws-rf]-ctrl-addr Allow
MP+dmb.sy+pos-ctrl-[ws-rf]-ctrl-ctrlisb Forbid
MP+dmb.sy+pos-ctrl-[ws-rf]-ctrl-pos Allow
MP+dmb.sy+pos-ctrl-[ws-rf]-ctrl-rfi Forbid
MP+dmb.sy+pos-ctrl-[ws-rf]-data-rfi Forbid
